EmployeeID,First_Name,Surname,StreetAddress,Age,Office,Office_Type,Notes,Start_Date,Termination_Date,Active_Status_corrige
103118,Angela,Thompson,1560 Lynch Street,55,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2018-11-11,0
103119,Wendell,Giese,2314 Pooh Bear Lane,43,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103120,James,Walsh,852 Mill Street,53,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2018-09-14,0
103121,David,Wilson,3354 Hinkle Deegan Lake Road,34,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103122,Caitlin,Plummer,291 Quiet Valley Lane,52,NYC,Corporate,Changes for 2021.06:  Termed,2017-06-05,2021-04-08,0
103123,Patricia,Pogue,280 Dawson Drive,35,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103124,Herman,Venable,2815 Joes Road,30,NYC,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103125,Yuan,Hung,A renseigner,90,HongKong,Technology,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103126,Ukita,Kamihara,A renseigner,30,Tokyo,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103127,Toby,Walker,61 Broad Street,30,London,Corporate,Changes for 2021.06:  ,2017-06-05,2100-12-12,1
103128,Amber,Dawson,86 Seaford Road,53,London,Corporate,Changes for 2021.06:  Termed,2017-06-09,2022-06-25,0
103129,Grace,Freeman,87 Balsham Road,40,London,Corporate,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103130,Aaliyah,O'neill,15 Malcolm Rd,34,London,Corporate,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103131,Kate,Bergman,4134 Locust Court,33,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103132,Wendell,Sasser,3153 Winding Way,41,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103133,Dorothy,Murphy,495 Briarhill Lane,49,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103134,Brendan,Allen,2600 Quilly Lane,59,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103135,Candace,Schuman,3330 Friendship Lane,36,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2019-07-10,0
103136,Robert,Ball,2952 Hummingbird Way,36,Boulder,Technology,Changes for 2021.06:  ,2017-06-09,2100-12-12,1
103137,James,Riehle,773 Small Street,32,Boulder,Technology,Changes for 2021.06:  Termed,2017-06-09,2021-10-15,0
103138,Jeanette,Embry,1533 Broadway Avenue,62,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103139,Shelia,Journey,3166 McKinley Avenue,51,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103140,Ellen,Howard,2116 Central Avenue,61,SanJose,Corporate,Changes for 2021.06:  Termed,2017-06-12,2023-01-14,0
103141,Michael,Montgomery,2361 Joes Road,60,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103142,Benjamin,Guthrie,118 Rose Street,38,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103143,Kathy,West,2477 Chapel Street,28,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103144,Tony,Warren,1055 Radio Park Drive,47,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103145,Jane,Williams,4783 Henry Ford Avenue,23,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2018-08-28,0
103146,Robert,Sands,2800 Shearwood Forest Drive,55,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103147,Dalton,Fuller,917 Sherman Street,56,SanJose,Corporate,Changes for 2021.06:  Termed,2017-06-12,2021-11-23,0
103148,Michael,Dodgen,4272 Nicholas Street,45,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103149,Frank,Carden,256 Hardesty Street,45,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103150,Julia,Trost,2618 Havanna Street,43,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103151,Peter,Patterson,1990 Rardin Drive,37,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2018-01-28,0
103152,Georgina,Black,4826 Randolph Street,35,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2018-09-17,0
103153,William,Fultz,2318 Vine Street,45,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103154,Leslie,Ochoa,3342 High Meadow Lane,60,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2019-08-11,0
103155,Philip,Farr,4765 Emily Renzelli Boulevard,34,SanJose,Corporate,Changes for 2021.06:  ,2017-06-12,2018-05-23,0
103156,Rachel,Gaines,1862 Oakridge Farm Lane,27,Boulder,Technology,Changes for 2021.06:  ,2017-06-12,2019-12-05,0
103157,Lynnette,Zuckerman,4534 Bryan Avenue,45,Boulder,Technology,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103158,Bert,Chilton,1605 Rodney Street,23,Boulder,Technology,Changes for 2021.06:  Termed,2017-06-12,2021-06-23,0
103159,Joseph,Money,956 Ocala Street,65,NYC,Corporate,Changes for 2021.06:  Termed,2017-06-12,2023-12-16,0
103160,William,Tate,1973 Sunset Drive,34,NYC,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103161,An,Lo,A renseigner,29,HongKong,Technology,Changes for 2021.06:  ,2017-06-12,2021-01-30,0
103162,Harvey,Carter,10 Nenthead Road,33,London,Corporate,Changes for 2021.06:  ,2017-06-12,2100-12-12,1
103163,William,Smith,212 Oakwood Avenue,46,Boulder,Technology,Changes for 2021.06:  ,2017-06-16,2019-07-24,0
103164,Miguel,Reading,4642 Collins Street,28,Boulder,Technology,Changes for 2021.06:  ,2017-06-16,2018-06-09,0
103165,Elda,Winston,4554 Big Indian,53,Boulder,Technology,Changes for 2021.06:  ,2017-06-16,2019-01-03,0
103166,James,Saavedra,4318 Fantages Way,40,Boulder,Technology,Changes for 2021.06:  ,2017-06-16,2100-12-12,1
103167,Eric,Orozco,2773 Flint Street,42,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2020-07-16,0
103168,Eddie,Evans,4460 Apple Lane,61,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103169,Wilbur,Holden,4342 Elm Drive,36,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103170,William,Mcguigan,179 Hanover Street,48,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2019-11-10,0
103171,Ruth,Mahon,4790 Elliot Avenue,44,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103172,Mary,Schreiber,341 Adamsville Road,35,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2019-11-06,0
103173,Ernest,Robinson,4354 Coulter Lane,47,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103174,Marilyn,Reese,1152 Benedum Drive,44,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103175,William,Hills,999 Daylene Drive,30,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103176,Kevin,Smith,475 Poplar Chase Lane,57,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2019-01-11,0
103177,Jerry,Hardin,4707 George Street,24,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2018-11-12,0
103178,Keith,Ducote,31 Chapel Street,37,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103179,Tonya,Brown,4050 Delaware Avenue,52,SanJose,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103180,Rachel,Bowles,1482 Broadway Avenue,41,Boulder,Technology,Changes for 2021.06:  Termed,2017-06-19,2021-03-06,0
103181,Robert,Garcia,3517 East Avenue,50,Boulder,Technology,Changes for 2021.06:  ,2017-06-19,2018-09-25,0
103182,Darlene,Archer,4915 Deercove Drive,33,NYC,Corporate,Changes for 2021.06:  ,2017-06-19,2018-09-04,0
103183,Timothy,Johnson,3662 Terra Cotta Street,59,NYC,Corporate,Changes for 2021.06:  ,2017-06-19,2019-10-28,0
103184,Lewis,Umberger,3498 Dogwood Lane,62,NYC,Corporate,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103185,Charlie,Isom,926 Duncan Avenue,38,NYC,Corporate,Changes for 2021.06:  ,2017-06-19,2019-02-18,0
103186,Bao,Yuan,A renseigner,81,HongKong,Technology,Changes for 2021.06:  ,2017-06-19,2100-12-12,1
103187,Mercedes,Bruder,399 Laurel Lane,59,Boulder,Technology,Changes for 2021.06:  ,2017-06-23,2019-04-08,0
103188,Timothy,Clemons,4314 Philli Lane,50,Boulder,Technology,Changes for 2021.06:  ,2017-06-23,2100-12-12,1
103189,Douglas,Miller,611 Centennial Farm Road,47,Boulder,Technology,Changes for 2021.06:  ,2017-06-23,2018-01-09,0
103190,Carrie,Gantt,1332 Shinn Street,42,Boulder,Technology,Changes for 2021.06:  ,2017-06-23,2019-09-14,0
103191,Annette,Allen,4710 Perine Street,25,Boulder,Technology,Changes for 2021.06:  ,2017-06-23,2100-12-12,1
103192,Shelley,Raya,3799 Asylum Avenue,37,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2018-10-09,0
103193,Florence,Hurlbut,922 Warner Street,55,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103194,Stephanie,Vaughan,1627 Millbrook Road,52,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2018-09-25,0
103195,John,Janus,305 Berry Street,30,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103196,Sharon,Barr,2200 Oakwood Circle,36,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2021-08-31,0
103197,Harold,Hodgson,1888 Metz Lane,46,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103198,John,Jordan,3647 Poplar Street,35,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103199,Ralph,Askew,2142 Arrowood Drive,62,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103200,Susan,Carter,2503 Alexander Avenue,32,SanJose,Corporate,Changes for 2021.06:  Termed,2017-06-26,2021-03-04,0
103201,Anna,Young,4044 Doctors Drive,48,SanJose,Corporate,Changes for 2021.06:  Termed,2017-06-26,2023-04-09,0
103202,Tommie,Lighty,170 North Bend River Road,57,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2019-01-01,0
103203,Matthew,Gaddis,1606 Whitman Court,29,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2019-11-27,0
103204,Christopher,Barton,2485 Stanton Hollow Road,33,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2019-06-10,0
103205,Shirley,Zimmerman,4698 Fort Street,36,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2018-08-20,0
103206,Laura,Jennings,2239 Kimberly Way,36,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2018-01-03,0
103207,Matthew,Henry,4646 Rose Avenue,35,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103208,Mary,Cordoba,580 Hawks Nest Lane,45,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103209,Kari,Forrest,4614 Meadow Lane,25,SanJose,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103210,Stuart,Weaver,668 Garrett Street,56,Boulder,Technology,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103211,Heather,Medina,538 Bobcat Drive,28,Boulder,Technology,Changes for 2021.06:  ,2017-06-26,2019-04-08,0
103212,Joanne,Scott,3474 Sunrise Road,39,Boulder,Technology,Changes for 2021.06:  Termed,2017-06-26,2021-02-18,0
103213,Wesley,Mccune,3301 Seltice Way,57,NYC,Corporate,Changes for 2021.06:  ,2017-06-26,2020-02-12,0
103214,Karen,Stevenson,1080 Pearlman Avenue,28,NYC,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103215,William,Mayfield,3644 Heavens Way,49,NYC,Corporate,Changes for 2021.06:  ,2017-06-26,2100-12-12,1
103216,John,Andrews,3653 Dye Street,27,NYC,Corporate,Changes for 2021.06:  ,2017-06-26,2021-09-06,0
103217,Paige,Hale,74 Sutton Wick Lane,34,London,Corporate,Changes for 2021.06:  ,2017-06-30,2100-12-12,1
103218,Sarah,Freeman,25 Warner Close,48,London,Corporate,Changes for 2021.06:  ,2017-06-30,2018-12-09,0
103219,Eve,Pollard,36 Balsham Road,60,London,Corporate,Changes for 2021.06:  ,2017-06-30,2019-02-10,0
103220,Chad,Casper,3630 Boring Lane,27,Boulder,Technology,Changes for 2021.06:  ,2017-06-30,2100-12-12,1
103221,Terry,Ratcliffe,4186 Irving Place,53,Boulder,Technology,Changes for 2021.06:  ,2017-06-30,2018-01-28,0
103222,Jim,Erickson,4894 Camel Back Road,30,Boulder,Technology,Changes for 2021.06:  ,2017-06-30,2018-09-22,0
103223,Mark,Miles,2326 Sumner Street,35,Boulder,Technology,Changes for 2021.06:  Termed,2017-06-30,2021-10-23,0
103224,Julia,Ngo,2380 Bates Brothers Road,60,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103225,David,Murphy,4419 Driftwood Road,53,SanJose,Corporate,Changes for 2021.06:  Termed,2017-07-03,2021-02-26,0
103226,Jeffry,Davis,2082 Mattson Street,62,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2017-11-01,0
103227,George,Gould,3531 Burke Street,42,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2019-02-06,0
103228,David,Bellamy,3785 Twin House Lane,61,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103229,Michael,Meacham,18 Water Street,58,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2018-05-10,0
103230,Melvin,Chamberlain,4766 Giraffe Hill Drive,47,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103231,James,White,3600 Meadow View Drive,50,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103232,Timothy,Kay,1126 Main Street,40,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103233,Muriel,Mora,913 Horner Street,23,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103234,Kirk,Crayton,2831 Pheasant Ridge Road,38,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103235,Maria,Hill,259 Robinson Lane,34,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103236,John,Hegwood,4434 Farland Street,24,SanJose,Corporate,Changes for 2021.06:  Termed,2017-07-03,2021-02-16,0
103237,Tiffany,Williams,3321 Catherine Drive,58,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2018-10-15,0
103238,Jane,Rankin,3446 Sundown Lane,45,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103239,Edgar,Lyons,2839 Ray Court,38,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103240,Andrew,Bernard,3215 Saint Francis Way,62,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103241,Marlene,Lee,4107 Fowler Avenue,49,SanJose,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103242,Tara,Couch,1790 Andy Street,56,Boulder,Technology,Changes for 2021.06:  Termed,2017-07-03,2022-10-14,0
103243,Linda,Trevino,3396 Willow Greene Drive,52,NYC,Corporate,Changes for 2021.06:  Termed,2017-07-03,2022-11-29,0
103244,Marilyn,Key,2420 Taylor Street,58,NYC,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103245,Joseph,Ward,2674 Bloomfield Way,39,NYC,Corporate,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103246,Lawrence,Montgomery,3887 Joy Lane,50,NYC,Corporate,Changes for 2021.06:  ,2017-07-03,2019-08-26,0
103247,Alice,Dallas,4388 Matthews Street,25,NYC,Corporate,Changes for 2021.06:  ,2017-07-03,2020-02-07,0
103248,Xiong,T'an,A renseigner,59,HongKong,Technology,Changes for 2021.06:  ,2017-07-03,2020-05-19,0
103249,Feng,Yeh,A renseigner,33,HongKong,Technology,Changes for 2021.06:  ,2017-07-03,2100-12-12,1
103250,Viljar,Holm,Reins gate 98,23,Oslo,Technology,Changes for 2021.06:  ,2017-07-03,2018-04-12,0
103251,Leon,Murphy,70 Abingdon Road,39,London,Corporate,Changes for 2021.06:  Termed,2017-07-03,2023-07-07,0
103252,Demi,Stanley,50 Grey Street,58,London,Corporate,Changes for 2021.06:  ,2017-07-07,2100-12-12,1
103253,Morgan,Townsend,78 Kent Street,28,London,Corporate,Changes for 2021.06:  ,2017-07-07,2100-12-12,1
103254,George,Lee,2732 John Calvin Drive,25,Boulder,Technology,Changes for 2021.06:  Termed,2017-07-07,2021-01-28,0
103255,Melanie,Chavez,453 Everette Alley,49,Boulder,Technology,Changes for 2021.06:  ,2017-07-07,2100-12-12,1
103256,Laura,Piotrowski,3259 Atha Drive,37,Boulder,Technology,Changes for 2021.06:  ,2017-07-07,2018-01-24,0
103257,Blair,Cearley,4155 Forest Drive,24,Boulder,Technology,Changes for 2021.06:  ,2017-07-07,2100-12-12,1
103258,Lori,Moles,3905 Margaret Street,35,Boulder,Technology,Changes for 2021.06:  ,2017-07-07,2100-12-12,1
103259,Joan,Lawson,4929 Rosewood Lane,59,SanJose,Corporate,Changes for 2021.06:  Termed,2017-07-10,2023-11-05,0
103260,Roberta,Garcia,1430 Lewis Street,62,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2017-12-26,0
103261,Timothy,Simpson,1158 Still Pastures Drive,42,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103262,Harry,Glenn,4451 Edington Drive,41,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103263,Jaimie,Fisher,4369 Burnside Court,26,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103264,Caleb,Quijano,1633 Conference Center Way,25,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2018-10-21,0
103265,Betty,Martin,3850 Cherry Ridge Drive,51,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103266,Thanh,Harrison,4729 Dale Avenue,38,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103267,David,Salley,2493 Crosswind Drive,31,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103268,Jeanne,Richardson,4718 Vernon Street,49,SanJose,Corporate,Changes for 2021.06:  ,2017-07-10,2018-12-03,0
103269,Cheryl,Collier,3738 Tipple Road,36,Boulder,Technology,Changes for 2021.06:  ,2017-07-10,2018-10-31,0
103270,Johnathan,Meyers,4302 Whitman Court,26,Boulder,Technology,Changes for 2021.06:  ,2017-07-10,2018-04-04,0
103271,Patricia,Coleman,196 Simpson Avenue,23,NYC,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103272,Yan,Y,A renseigner,46,HongKong,Technology,Changes for 2021.06:  ,2017-07-10,2019-09-02,0
103273,Wei,Wan,A renseigner,53,HongKong,Technology,Changes for 2021.06:  ,2017-07-10,2022-01-20,0
103274,Kunimi,Kanda,A renseigner,43,Tokyo,Corporate,Changes for 2021.06:  ,2017-07-10,2100-12-12,1
103275,Jake,Talbot,65 Jedburgh Road,44,London,Corporate,Changes for 2021.06:  ,2017-07-14,2018-07-16,0
103276,Anna,Thomas,50 Great Western Road,28,London,Corporate,Changes for 2021.06:  Termed,2017-07-14,2023-08-18,0
103277,Melanie,Tillman,3564 Tecumsah Lane,55,Boulder,Technology,Changes for 2021.06:  ,2017-07-14,2100-12-12,1
103278,Rebecca,Stokes,1512 Fieldcrest Road,59,Boulder,Technology,Changes for 2021.06:  ,2017-07-14,2100-12-12,1
103279,Kellie,Klein,3964 Carson Street,48,Boulder,Technology,Changes for 2021.06:  Termed,2017-07-14,2021-03-26,0
103280,Richard,Barber,1690 Preston Street,34,Boulder,Technology,Changes for 2021.06:  ,2017-07-14,2100-12-12,1
103281,Robert,Wilson,2826 Grove Street,52,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-06-22,0
103282,Adam,Martinez,2047 Dye Street,35,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103283,Joshua,Thorpe,616 Limer Street,53,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103284,David,Williams,1810 Radford Street,55,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103285,Darline,Hunsaker,3477 Green Acres Road,51,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-11-08,0
103286,Robin,Ayres,2114 Quiet Valley Lane,53,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103287,Curtis,Mattox,3189 Roy Alley,40,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103288,Richard,Morrison,88 Cemetery Street,61,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2021-03-01,0
103289,Theresa,Grayson,801 Carolyns Circle,51,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103290,Carl,Markowitz,4247 Tavern Place,28,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103291,Joann,Carlton,1331 Hidden Valley Road,36,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103292,Jeffrey,Noe,1038 Isaacs Creek Road,24,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2019-01-11,0
103293,Mindy,Shelton,713 Center Avenue,59,SanJose,Corporate,Changes for 2021.06:  Termed,2017-07-17,2021-02-18,0
103294,David,Cordell,3638 Blue Spruce Lane,31,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103295,Julianne,Jimenez,4783 Lowndes Hill Park Road,27,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2019-02-07,0
103296,Elizabeth,Hagen,3907 Five Points,59,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-11-03,0
103297,Regina,Reeves,4181 Timber Oak Drive,46,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2017-08-03,0
103298,Shana,Hummel,1604 Lauren Drive,32,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103299,Kristin,Jagger,3772 Lynn Street,57,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103300,Simon,Brown,2312 Fraggle Drive,57,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103301,Sandra,Hamilton,4430 Hummingbird Way,42,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-04-19,0
103302,Colleen,Benjamin,594 Stark Hollow Road,39,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2019-08-22,0
103303,Theresa,Mccurley,4229 Simpson Street,30,SanJose,Corporate,Changes for 2021.06:  Termed,2017-07-17,2021-02-13,0
103304,George,Rocha,387 White Avenue,35,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103305,Daniel,Bash,4401 Palmer Road,50,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-03-22,0
103306,Tyler,Smith,4361 Clousson Road,32,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2018-01-14,0
103307,William,Walker,3545 Lakeland Terrace,26,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103308,Esther,Hunter,552 Tecumsah Lane,42,SanJose,Corporate,Changes for 2021.06:  ,2017-07-17,2100-12-12,1
103309,May,Vickery,2368 Sycamore Road,41,Boulder,Technology,Changes for 2021.06:  ,2017-07-17,2022-02-24,0
103310,Karyn,Young,3313 Grand Avenue,49,Boulder,Technology,Changes for 2021.06:  Termed,2017-07-17,2021-01-09,0
103311,Ricardo,Campbell,4869 Stratford Drive,44,Boulder,Technology,Changes for 2021.06:  ,2017-07-17,2020-09-18,0
103312,Barbara,Lewis,4051 Par Drive,55,Boulder,Technology,Changes for 2021.06:  Termed,2017-07-17,2021-12-21,0
103313,Stephanie,Baird,1472 Arbor Court,39,NYC,Corporate,Changes for 2021.06:  ,2017-07-17,2020-05-26,0
103314,Makihiko,Kan,A renseigner,45,Tokyo,Corporate,Changes for 2021.06:  Termed,2017-07-17,2023-11-29,0
103315,Caitlin,Blackburn,11 Ings Lane,61,London,Corporate,Changes for 2021.06:  ,2017-07-17,2018-04-23,0
